,Summary,Adventure,Angst,Crime,Drama,Family,Fantasy,Friendship,General,Horror,Humor,Hurt_Comfort,Mystery,Parody,Poetry,Romance,Sci_Fi,Spiritual,Supernatural,Suspense,Tragedy,Western
422,"It all started with a dog. It was only fitting that it ended with one, as well.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
423,"Kikyou, or Kagome? Which one is truly memorable to the hanyou? Kikyou, tired of walking the world only half alive, decides it's time to find out. She casts a spell on Inuyasha, a spell of forgetfulness towards Kagome. But there's a catch - if he loves Kagome more than her, he'll remember her again before daylight falls the next day. 1st Best Oneshot July 2012 FA.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
424,"Kagome ends up in a different place than usual as she climbs out of the well, and is greeted by her kit only he has a different name. He calls himself Kyuubi now. Series of NarInuxover drabbleoneshots",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,"{Volume II in the ""Confessions Trilogy} Kagome has a wedding to plan while also being required to testify at the trial of her rapist. Will Inuyasha's love and support be enough to keep her sane in the end?",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
426,"Lillia suddenly finds herself thrust into medieval Japan, and runs into the great Inu no Taishou. After realising she has travelled through time, he offers to help her find a way back home. However, his mate sees her as a rival, and his son thinks of humans as weak. Lillia can't go home, and when Sesshomaru attempts to dominate her, things start to go out of control...",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Sesshomaru has a few... issues with his mate's new footwear.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,"After leaving Rin in Kaede's village, Sesshoumaru worries. But is it really necessary?",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,"POST MANGA. A multi-chapter story. Inuyasha and Kagome have their first child. The first chapter starts out from their child's first name to many firsts; first word, steps, birthday, . Chapter 71 - Baby's First Ending",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
430,"AU Kagome won't leave Sesshoumaru alone until she figures out why he doesn't want some strawberry pocky. Sesshoumaru is, needless to say, not amused. Or so he thought. A series of one shots focusing on their budding relationship.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Sesshoumaru angers and offends a goddess. In retribution she decides he is in need in a lesson of humility and decides on Kagome's knowledge of unusual foreign literature as the means of exacting an education on the both of them.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
432,"Shippo puts a spell on Kagome that allows her to see emotions in colour. It's fun to test out on her friends, but why is she seeing an awful lot of magenta around Sesshoumaru whenever she comes near? Sesskag oneshot",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
433,"Hug her, Hold her, Laugh with her, Kiss her slowly are a few of the 45 things Inuyasha has to do to Kagome to win a bet for 150 dollars with his friends. He has most of the list done, but then she reads one of his texts and finds out the truth.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
434,"It was supposed to just be a study session, yet ended in something so much more!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
435,"Life as the Leader of Dogs isn't all it's cracked up to be, as Inutaisho is regretfully reminded of each day when dealing with his two volatile wives and mischievous sons. Chapter 9 up!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,"A single mother who struggles to get by, usually not eating to feed her child. She never expected to be noticed by a famous rockstar, or falling in love with him. Now what are her priorities? Does she really have a choice?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Kagome and Shippo leave the group after Inuyasha put Kikyou in.Jaken loses Rin and Kagome finds her and they are attacked.As Kagome protects Rin and Shippo Sesshomaru shows up and saves them.Sesshomaru offers Kagome a deal and she accepts.Will love bloom?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
438,"Back from Hiatus. Kagome's new book has got Inuyasha submitting to her. But to put the book to the test, she wants a real challenge. And the challenge's name is Sesshomaru. Sess/Kago",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
439,"10 years before Kikyo and Inuyasha met, his brother had a love of his own die in his arms. Hundreds of years later Kagome's best friend Amane fell in the old well with her. What secrets will they discover? Will her secret be discovered by someone she cares about?",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
440,"Kagome thinks that she has finally found the man of her dreams, but things go wrong when she finds out he's arranged to be married. Little does she know that Inuyasha's finance is even closer to her than she thinks.InuKag.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
441,"[COMPLETE] After being abused for 4 years, Kagome lives with Kaede and Shippou. She transfers to a new school and becomes friends with Sango, Miroku, & Inu Yasha. Inu Yasha begins to feel pity for her and that turns into love. inukag&mirsan pairings. R&R",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
442,"Kagome jumps into the Bone Eater's Well to go to the feudal era. She is confused when she hits bottom and looks up to see a very human Inuyasha... With one foot in two different worlds, will Kagome be torn apart, or just lose her sanity?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
443,"“I…hate…you,” she struggles as his claws bite into her wrist. “Obviously you don’t think I’ll hurt you, do you?” His golden eyes icy, “you are wrong...” Then he kissed her. [SessKag, AU, CHAPTER 24!]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
444,"Higurashi Kentaro, a brand-new father, gets a surprise invitation from his boss: Sesshoumaru is tired of waiting, and Kentaro isn't going to like what he has to say. Sesshoumaru/Kagome, oneshot, romance",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
445,"InuYasha goes to give Kagome her backpack back, but ends up having his own soul ripped from his body at the well. InuYasha wakes up, seven hundred years into the past, a demon, and in the Lord of the Western Land's castle. That Lord is not Sesshomaru.",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,"They say your senior year of high school is supposed to be your best but no one mentioned the death threats,heartache and tears. I'm just trying to survive and become Inuyasha's mate.Sequel to Avalon Demon High",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Sesshoumaru learns how to eat modern food. With Kagome's help. SessKag drabble.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
448,"[Complete] After years of watching from afar, Kagome decides to express her true feelings for Sesshomaru through secretive tokens of friendship and love.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
449,"Kagome must fulfill her destiny as the Densetsu no Miko, leaving her memory of Inuyasha and the Sengoku Jidai behind forever. Allowed to live to her time, Inuyasha and Kagome are reunited after five centuries only to be met with more turmoil.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
450,"Okay, she could deal with ending up in a time that was even further into the past than the Sengoku Era. But dealing with the possessive child form of Sesshoumaru, the great and terrible InuPapa, and the haughty SessMom was where Kagome crossed the line, SessKag, told in drabbles",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,[Completed] Kagome gets seriously ill while on Inuyasha's watch. Sesshoumaru isn't happy in the least.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
452,"-COMPLETE- Epilogue [Sesshoumaru x Kagome] Sesshoumaru, Lord of the Western Lands, annually chooses a human female to toy with... and this time, it's Kagome, a girl who loathes him... -UNENDING SORROW POSTED-",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
453,"In the days where Singers are hunted like dogs, one hid in the crowd hoping never to be caught. But all that changed when she is captured by the fierce pirate Silver. Now she must protect her life and even her heart from the theiving pirate. IK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
454,"""Kikyou wouldn't have messed that shot up, wench, putting herself in danger! Why can't you be more like her!"" Kagome's response to that statement finally wakes Inuyasha up to his hypocrisy. Tied 1st Best Angst Feudal Association 1st term 2013.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
455,"AU IYYYH xover. Kagome is driving down a country road in the middle of the rain. Suddenly, she hits a fox. Taking it in and caring for it, she soon finds out how hard it is to care for them. Especially when the fox is a certain bespelled Youko. [Fin]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Kagome and Inuyasha are at odds yet again. Sesshomaru threatens Inuyasha so he will be quiet because Rin is ill. Kagome steps in to help Rin and things spiral out of control from there. Read to find out more!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Kagome was a small town girl from the back end of nowhere until one day her mom was offered an amazing job in the middle of Tokyo. Now the small town Kagome must move and adapt to a life of gangs run by incredibly hot leaders and a high school with more p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Oneshot. A good deed lands Inuyasha and Kagome in an odd predicament...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
459,"Humans exist alongside another world. A reality populated by shadows; ruled by vampires and youkai. Kagome is a mortal with an ""imaginary"" friend. A friend that watches over her from the shadows as its most despised creation: the hanyou Inuyasha.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
460,"Sesshy lets Rin go surprisingly far with her ideas. And small children have lots of ideas, not all of them so flattering to the one playing a guardian. Series of oneshots where Sesshy plays daddy. Just how much flowers can one handle? Extreme fluffiness..",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,One email can change everything. Two people in a world of unloving careers and deathly essays come together. There's a reason these two were meant to talk. Some would call it fate. They would call it annoyance. Really? It's called love. InuKag.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
462,"Oneshot. Inuyasha finds a suspicious piece of paper on Kagome’s dresser, and begins to wonder if she’s keeping something from him...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
463,"Sesshomaru kidnaps Kagome to take care of his child. The Daiyoukai says nothing about where or how his kid came from, causing trouble among the gang. Where did the boy come from? And why are people trying to kill him? (Set after Naraku's death)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Kagome finds herself noticing things about Sesshoumaru. Her curiosity leads her to reach out to him and becomes the unexpected recipient of his largesse. Related one-shots to gemstone prompts. WIP : kagsess sesskag : NEW Jade,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
465,"Kagome is sent back in time by Naraku's spell gone wrong. She wanders the forest unaware, getting into trouble until she runs into a young Sesshomaru who is completely different from the man we all know. He takes her in for reasons unknown to himself, falling for her, a human, just like his father. *chapters 1-5 revised*",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,You can run but you can't hide...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
467,"Kagome and Inuyasha have been friends since forever.But unexpectedly Kagome has to leave to Tokyo to live with her father. Now it's up to Inu to bring her home. But when he sees her after a few months, new feelings surfaces. Better summary inside!! K/I pa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
468,"InuYasha, most wanted senior at Tokyo High, has just broken up with his girlfriend and is up for grabs. Problem is, when he has his sight set on Kagome, it seems she's the only one who couldn't care less.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
469,"Sesshoumaru is curious about his half-brother's friend, Kagome, and her unusual scent. The two seem to run into each other often and Sesshoumaru even saves her one night! But Sesshoumaru has always hated humans except his adopted daughter, Rin. And Kagome has problems and secrets of her own. Will love bloom? In present time. Rated T-M. Not a lemon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
470,"Their music affected people. They were new. They were hot. But fame becomes delusional when lives are in danger. Hell breaks sanity and music is the only thing they can hold onto. And love? Well, that will come in time. InuKag MirSan SessRin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
471,A chance meeting on a long road...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,What if Kikyo went too far for revenge and angered Lord Sesshomaru and Kagome? Whose side would Inuyasha choose and why is Sesshomaru helping Kagome? Kikyo Bashing... KagSess. Complete. Sequel to come.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
473,"This is the story about how a jogger and a babysitter met at a park. Inuyasha, the jogger, is gorgeous -until he opens his mouth. Yet Kagome, the babysitter, is still fascinated. They're a match made in hell. InuKag, OneShot.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
474,"Sesshoumaru and Inuyasha's fighting is interrupted by unexpected visitors. ""Sesshoumaru! I've brought you a lunch!"" Warning: silliness and improbability. 1st Place Best Humour at Feudal Association and 2nd Place Best Comedy at IYFG.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,"Sequel to 'The gift that changed Sesshomaru'. A Nymph has cursed Sesshomaru and Kagome to be soul mates and because of their spiritual union, Kagome finds herself expecting Sesshomaru's child! How will they handle this?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,"Sesshoumaru gives Kagome a magical gift in an attempt at understanding her, but it only seems to make him more confused. A seven part fic written for Dokuga Contest's Spectrum Challenge.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
477,"Sometimes, when certain conditions are met, fate can be changed. They will build and burn and reconstruct bridges, but at the end of the tale, they will live or die—together.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
478,Sesshoumaru has tried and failed to gain Kagome's attention for courting using demon methods. Now he will simply follow her example and replicate what affection she shows. Even the pecks on the cheek. Oneshot for the SessKag Valentine's Big Bang 2020.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
479,"Clementine was thrown back into Fuedal Japan after receiving a mysterious gift from her best friend. Now, she must come to terms with her new life and try not to get killed by Sesshomaru. Though, life has a funny sense of humor when they make Sesshomaru and Clementine soul mates. ON HOLD UNTIL I FINISH RE-WRITING MY OTHER FICS.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
480,"Kagome and Inuyasha were best friends in high school but due to a lie, their friendship was badly damaged. But the unthinkable happens after prom night and Kagome finds out she's pregnant. Raising her child alone, after 5years she finds Inuyasha is back.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
481,Kagome is an elf and princess to the Southern Lands. Sesshoumaru is a demon lord. Elves and demons have been at war with each other for years while humans are lost between the two powerful races. Then a wounded Sesshoumaru is captured by the elves... AU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
482,"Kagome is injured, far from the well and modern medicine. What can be done to save her, and what will InuYasha do?",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
483,"Kagome, terminally ill, leaves her family clueless in the future turning to the past, and Inuyasha, for comfort only to find he's in the arms of his chosen woman. Plotting. Alone and near death, Sesshoumaru finds her in the forest...SK",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
484,"Inuyasha Shinkanshi was always by himself, always depending on himself. Until little Rin came into his life. There are few types of love in the world that can rival the love between a father and his daughter, and Inuyasha is about to learn that.[complete]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
485,"When a new girl gets transferred to his school, Sesshoumaru dubs her a nerd and hates her on the spot. After a small accident occurs, he finds out that underneath her glasses hides the face of a true beauty! Suddenly, he feels he has something to hide...",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
486,"When humans & youkai mate the result is a hanyou, but what happens when a youkai mates with a human miko? [Revision CompletedChapter Two Ending rewritten] [SessKag]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
487,-Permanently In-Progress- Kagome gains new powers because she is the granddaughter of Midoriko and the toughest person on earth. No one else knows. Inuyasha runs of to see Kikyo only to make Kagome pissed off. Sess/Kago Pairing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,- ON HOLD - InuSess. I am currently focusing on my HP fic. This might not be updated for quite a while.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
489,"AU. Kagome had a plan: Inuyasha’s the prince, Kikyo’s the princess, and she’s the matchmaker. Yes, she had it all figured out…except the matchmaker ends up making the prince attracted to HER instead of the princess. Not. Good. KagInu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
490,"""Sango, I'm so happy we're going on a road trip!"" ""Kagome, Miroku wants to come with us."" ""Your ex-boyfriend?"" ""Well, we're going to give it another chance."" ""That's great!"" ""Well, he wants to bring a friend."" ""Who?"" ""Some guy named Inuyasha.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
491,"Rin is in love with her best friend, Inuyasha. Unfortunately, he's engaged to someone else. Will Rin ever get him to love her? Or is there someone else out there for her? AU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
492,[AU: Sequel to Prelude] Everyone knows that the Shikon Jewel is wanted by Youkai and Human alike for its legendary powers... but how can its powers be twisted in the hands of one as devious as Naraku?,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,"Its been years since Naraku was defeated. Kagome has a few secrets that her friends do not know. With the arrival of Sesshomaru, the truth will come into the light. Come in and find out.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
494,I/K M/S Inu Yasha turns exactly 18 and his youkai instincts push him to the limits- because his instincts want Kagome.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Realizing that she and Inuyasha will never be and with inner turmoil within the young miko's heart the Shikon no Tama shifts between light and darkness. With Kikyo's plot to seal her soul and with Naraku after the Tama Kagome's life is about to get harder,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
496,"Kagome has a twin sister, Mystique who is complete opposite of Kagome. They are extremely close but extremely different, Mystique is done with School and Collage she all ready has three Master degree's, she is a black belt in Karate and she has won twice in the National MMA (Mixed Martial Arts) Contest. She's pretty protective of Kagome. They go through the well.. what happens!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
497,COMPLETE CU Something new has been unleashed. Kyoufu Akuma’s venom brings a change to all the unfortunate souls in it’s path. When Kagome falls victim it lures Lord Sesshomaru to investigate. SessKag,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
498,"Oneshot. Inuyasha tries to write a poem for Kagome using the letters of her name, but he can’t seem to find the right words to express himself. What will she think of it? 'K is for cute because I don’t care about spelling...' InuKag.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
499,what happens when the gang and Sesshomaru teams up. certainly nothing kagome expected that's for sure. rated T for language and future chapters COMPLETE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Kagome runs into an uncommon pack of dogs with a frighteningly familiar alpha.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,COMPLETE Two people who can’t stand each other got dared to act like a couple for a week. InuKag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
502,Actually quite boring and a waste of three days of your life (two days if your fast). Sequel has begun; Deceiving The Smile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
503,"COMPLETE! My name's Kagome and I was an orhpan until Keade the owner of the town's orphanage took me in as her own. My friends are Rin, Shippo and Sango. One day I meet Prince Inuyasha and things begin to arise:inukag,sanmir and rinsess",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
504,"Peace seems to be reigning in the feudal era or is it? Kagome wishes for peace between humans and youkai. She wants to find a way to ensure youkai and humans can live together in peace so her friends can one day be with her in the future, but with every step she takes it feels like she takes steps backwards. Full Summary Inside.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
505,"Inu Yasha and Kikyou are together but Kagome doesn't really care because she no longer loves Inu. So, whats this secret that her family is hiding and how does Sesshomaru figure it out? KagSess alittle MirSan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
